,Layer,duration_time,timestamp,packet_length,payload_length
14289,TCP,2020-04-03 14:54:15.963421,1585905855.963421,74,23
14290,TCP,2020-04-03 14:54:15.963427,1585905855.963427,66,23
14291,TCP,2020-04-03 14:54:15.963446,1585905855.963446,656,1769
14292,TCP,2020-04-03 14:54:15.974393,1585905855.974393,631,1694
14293,TCP,2020-04-03 14:54:15.974410,1585905855.97441,66,1694
14294,TCP,2020-04-03 14:54:15.974482,1585905855.974482,74,23
14295,TCP,2020-04-03 14:54:15.974490,1585905855.97449,66,23
14296,TCP,2020-04-03 14:54:15.974539,1585905855.974539,110,131
14297,TCP,2020-04-03 14:54:15.974552,1585905855.974552,66,131
14298,TCP,2020-04-03 14:54:15.974619,1585905855.974619,74,23
14299,TCP,2020-04-03 14:54:15.974624,1585905855.974624,66,23
14300,TCP,2020-04-03 14:54:15.974634,1585905855.974634,631,1694
14301,TCP,2020-04-03 14:54:15.974649,1585905855.974649,66,1694
14302,TCP,2020-04-03 14:54:15.986986,1585905855.986986,66,1694
14303,TCP,2020-04-03 14:54:15.997454,1585905855.997454,190,371
14304,TCP,2020-04-03 14:54:15.998058,1585905855.998058,66,371
14305,TCP,2020-04-03 14:54:16.048236,1585905856.048236,82,47
14306,TCP,2020-04-03 14:54:16.048272,1585905856.048272,66,47
14307,TCP,2020-04-03 14:54:16.048646,1585905856.048646,66,47
14308,TCP,2020-04-03 14:54:16.049479,1585905856.049479,66,47
14309,TCP,2020-04-03 14:54:16.049495,1585905856.049495,66,47
14310,TCP,2020-04-03 14:54:16.050938,1585905856.050938,87,2
14311,TCP,2020-04-03 14:54:16.051094,1585905856.051094,77,2
14312,TCP,2020-04-03 14:54:16.051174,1585905856.051174,66,2
14313,TCP,2020-04-03 14:54:16.051388,1585905856.051388,83,2
14314,TCP,2020-04-03 14:54:16.051503,1585905856.051503,144,1
14315,TCP,2020-04-03 14:54:16.051983,1585905856.051983,415,3
14316,TCP,2020-04-03 14:54:16.052286,1585905856.052286,79,2
14317,TCP,2020-04-03 14:54:16.052563,1585905856.052563,94,2
14318,TCP,2020-04-03 14:54:16.052651,1585905856.052651,139,1
14319,TCP,2020-04-03 14:54:16.053057,1585905856.053057,77,2
14320,TCP,2020-04-03 14:54:16.054186,1585905856.054186,77,2
14321,TCP,2020-04-03 14:54:16.054301,1585905856.054301,87,2
14322,TCP,2020-04-03 14:54:16.054451,1585905856.054451,77,2
14323,TCP,2020-04-03 14:54:16.055025,1585905856.055025,312,3
14324,TCP,2020-04-03 14:54:16.055221,1585905856.055221,2945,1
14325,TCP,2020-04-03 14:54:16.058571,1585905856.058571,74,1
14326,TCP,2020-04-03 14:54:16.058588,1585905856.058588,74,1
14327,TCP,2020-04-03 14:54:16.058600,1585905856.0586,66,1
14328,TCP,2020-04-03 14:54:16.058916,1585905856.058916,80,41
14329,TCP,2020-04-03 14:54:16.058924,1585905856.058924,66,41
14330,TCP,2020-04-03 14:54:16.073655,1585905856.073655,656,1769
14331,TCP,2020-04-03 14:54:16.073775,1585905856.073775,74,23
14332,TCP,2020-04-03 14:54:16.073787,1585905856.073787,66,23
14333,TCP,2020-04-03 14:54:16.073830,1585905856.07383,135,206
14334,TCP,2020-04-03 14:54:16.073893,1585905856.073893,74,23
14335,TCP,2020-04-03 14:54:16.073899,1585905856.073899,66,23
14336,TCP,2020-04-03 14:54:16.073934,1585905856.073934,656,1769
14337,TCP,2020-04-03 14:54:16.084872,1585905856.084872,631,1694
14338,TCP,2020-04-03 14:54:16.084895,1585905856.084895,66,1694
14339,TCP,2020-04-03 14:54:16.084959,1585905856.084959,74,23
14340,TCP,2020-04-03 14:54:16.084967,1585905856.084967,66,23
14341,TCP,2020-04-03 14:54:16.085006,1585905856.085006,110,131
14342,TCP,2020-04-03 14:54:16.085017,1585905856.085017,66,131
14343,TCP,2020-04-03 14:54:16.085082,1585905856.085082,74,23
14344,TCP,2020-04-03 14:54:16.085087,1585905856.085087,66,23
14345,TCP,2020-04-03 14:54:16.085104,1585905856.085104,631,1694
14346,TCP,2020-04-03 14:54:16.085117,1585905856.085117,66,1694
14347,TCP,2020-04-03 14:54:16.096985,1585905856.096985,66,1694
14348,TCP,2020-04-03 14:54:16.098186,1585905856.098186,190,371
14349,TCP,2020-04-03 14:54:16.098283,1585905856.098283,66,371
14350,TCP,2020-04-03 14:54:16.159271,1585905856.159271,82,47
14351,TCP,2020-04-03 14:54:16.159306,1585905856.159306,66,47
14352,TCP,2020-04-03 14:54:16.159652,1585905856.159652,66,47
14353,TCP,2020-04-03 14:54:16.159993,1585905856.159993,66,47
14354,TCP,2020-04-03 14:54:16.160006,1585905856.160006,66,47
14355,TCP,2020-04-03 14:54:16.162112,1585905856.162112,87,2
14356,TCP,2020-04-03 14:54:16.162226,1585905856.162226,77,2
14357,TCP,2020-04-03 14:54:16.162295,1585905856.162295,66,2
14358,TCP,2020-04-03 14:54:16.162477,1585905856.162477,83,2
14359,TCP,2020-04-03 14:54:16.162572,1585905856.162572,144,1
14360,TCP,2020-04-03 14:54:16.162960,1585905856.16296,416,3
14361,TCP,2020-04-03 14:54:16.163190,1585905856.16319,79,2
14362,TCP,2020-04-03 14:54:16.163422,1585905856.163422,94,2
14363,TCP,2020-04-03 14:54:16.163509,1585905856.163509,139,1
14364,TCP,2020-04-03 14:54:16.163854,1585905856.163854,77,2
14365,TCP,2020-04-03 14:54:16.164879,1585905856.164879,77,2
14366,TCP,2020-04-03 14:54:16.164995,1585905856.164995,87,2
14367,TCP,2020-04-03 14:54:16.165059,1585905856.165059,77,2
14368,TCP,2020-04-03 14:54:16.165628,1585905856.165628,312,3
14369,TCP,2020-04-03 14:54:16.165822,1585905856.165822,2945,1
14370,TCP,2020-04-03 14:54:16.166492,1585905856.166492,74,1
14371,TCP,2020-04-03 14:54:16.166507,1585905856.166507,74,1
14372,TCP,2020-04-03 14:54:16.166524,1585905856.166524,66,1
14373,TCP,2020-04-03 14:54:16.166816,1585905856.166816,80,41
14374,TCP,2020-04-03 14:54:16.166826,1585905856.166826,66,41
14375,TCP,2020-04-03 14:54:16.177752,1585905856.177752,657,1772
14376,TCP,2020-04-03 14:54:16.177858,1585905856.177858,74,23
14377,TCP,2020-04-03 14:54:16.177868,1585905856.177868,66,23
14378,TCP,2020-04-03 14:54:16.177915,1585905856.177915,136,209
14379,TCP,2020-04-03 14:54:16.178248,1585905856.178248,74,23
14380,TCP,2020-04-03 14:54:16.178256,1585905856.178256,66,23
14381,TCP,2020-04-03 14:54:16.178267,1585905856.178267,657,1772
14382,TCP,2020-04-03 14:54:16.179743,1585905856.179743,636,1709
14383,TCP,2020-04-03 14:54:16.179765,1585905856.179765,66,1709
14384,TCP,2020-04-03 14:54:16.179822,1585905856.179822,74,23
14385,TCP,2020-04-03 14:54:16.179830,1585905856.17983,66,23
14386,TCP,2020-04-03 14:54:16.179861,1585905856.179861,115,146
14387,TCP,2020-04-03 14:54:16.179871,1585905856.179871,66,146
14388,TCP,2020-04-03 14:54:16.179933,1585905856.179933,74,23
14389,TCP,2020-04-03 14:54:16.179939,1585905856.179939,66,23
14390,TCP,2020-04-03 14:54:16.179966,1585905856.179966,636,1709
14391,TCP,2020-04-03 14:54:16.179977,1585905856.179977,66,1709
14392,TCP,2020-04-03 14:54:16.198893,1585905856.198893,190,371
14393,TCP,2020-04-03 14:54:16.198936,1585905856.198936,66,371
14394,TCP,2020-04-03 14:54:16.204982,1585905856.204982,66,371
14395,TCP,2020-04-03 14:54:16.266961,1585905856.266961,82,47
14396,TCP,2020-04-03 14:54:16.267004,1585905856.267004,66,47
14397,TCP,2020-04-03 14:54:16.267366,1585905856.267366,66,47
14398,TCP,2020-04-03 14:54:16.267415,1585905856.267415,66,47
14399,TCP,2020-04-03 14:54:16.267426,1585905856.267426,66,47
14400,TCP,2020-04-03 14:54:16.269941,1585905856.269941,87,2
14401,TCP,2020-04-03 14:54:16.270066,1585905856.270066,77,2
14402,TCP,2020-04-03 14:54:16.270133,1585905856.270133,66,2
14403,TCP,2020-04-03 14:54:16.270308,1585905856.270308,83,2
14404,TCP,2020-04-03 14:54:16.270401,1585905856.270401,144,1
14405,TCP,2020-04-03 14:54:16.270794,1585905856.270794,415,3
14406,TCP,2020-04-03 14:54:16.292997,1585905856.292997,79,2
14407,TCP,2020-04-03 14:54:16.293334,1585905856.293334,94,2
14408,TCP,2020-04-03 14:54:16.293435,1585905856.293435,139,1
14409,TCP,2020-04-03 14:54:16.293899,1585905856.293899,77,2
14410,TCP,2020-04-03 14:54:16.294702,1585905856.294702,77,2
14411,TCP,2020-04-03 14:54:16.294834,1585905856.294834,87,2
14412,TCP,2020-04-03 14:54:16.294906,1585905856.294906,77,2
14413,TCP,2020-04-03 14:54:16.295627,1585905856.295627,312,3
14414,TCP,2020-04-03 14:54:16.295861,1585905856.295861,2945,1
14415,TCP,2020-04-03 14:54:16.296450,1585905856.29645,74,1
14416,TCP,2020-04-03 14:54:16.296463,1585905856.296463,74,1
14417,TCP,2020-04-03 14:54:16.296480,1585905856.29648,66,1
14418,TCP,2020-04-03 14:54:16.296729,1585905856.296729,80,41
14419,TCP,2020-04-03 14:54:16.296742,1585905856.296742,66,41
14420,TCP,2020-04-03 14:54:16.299597,1585905856.299597,190,371
14421,TCP,2020-04-03 14:54:16.299638,1585905856.299638,66,371
14422,TCP,2020-04-03 14:54:16.334996,1585905856.334996,66,371
14423,TCP,2020-04-03 14:54:16.375245,1585905856.375245,656,1769
14424,TCP,2020-04-03 14:54:16.375376,1585905856.375376,74,23
14425,TCP,2020-04-03 14:54:16.375424,1585905856.375424,66,23
14426,TCP,2020-04-03 14:54:16.375446,1585905856.375446,135,206
14427,TCP,2020-04-03 14:54:16.375523,1585905856.375523,74,23
14428,TCP,2020-04-03 14:54:16.375536,1585905856.375536,656,1769
14429,TCP,2020-04-03 14:54:16.375544,1585905856.375544,66,1769
14430,TCP,2020-04-03 14:54:16.376944,1585905856.376944,636,1709
14431,TCP,2020-04-03 14:54:16.376968,1585905856.376968,66,1709
14432,TCP,2020-04-03 14:54:16.377036,1585905856.377036,74,23
14433,TCP,2020-04-03 14:54:16.377085,1585905856.377085,66,23
14434,TCP,2020-04-03 14:54:16.377099,1585905856.377099,115,146
14435,TCP,2020-04-03 14:54:16.377106,1585905856.377106,66,146
14436,TCP,2020-04-03 14:54:16.377171,1585905856.377171,74,23
14437,TCP,2020-04-03 14:54:16.377197,1585905856.377197,636,1709
14438,TCP,2020-04-03 14:54:16.377202,1585905856.377202,66,1709
14439,TCP,2020-04-03 14:54:16.377208,1585905856.377208,66,1709
14440,TCP,2020-04-03 14:54:16.396889,1585905856.396889,82,47
14441,TCP,2020-04-03 14:54:16.396932,1585905856.396932,66,47
14442,TCP,2020-04-03 14:54:16.397279,1585905856.397279,66,47
14443,TCP,2020-04-03 14:54:16.397727,1585905856.397727,66,47
14444,TCP,2020-04-03 14:54:16.397739,1585905856.397739,66,47
14445,TCP,2020-04-03 14:54:16.399435,1585905856.399435,87,2
14446,TCP,2020-04-03 14:54:16.399508,1585905856.399508,77,2
14447,TCP,2020-04-03 14:54:16.399630,1585905856.39963,66,2
14448,TCP,2020-04-03 14:54:16.399798,1585905856.399798,83,2
14449,TCP,2020-04-03 14:54:16.399873,1585905856.399873,144,1
14450,TCP,2020-04-03 14:54:16.400274,1585905856.400274,412,3
14451,TCP,2020-04-03 14:54:16.400451,1585905856.400451,190,371
14452,TCP,2020-04-03 14:54:16.400487,1585905856.400487,66,371
14453,TCP,2020-04-03 14:54:16.410649,1585905856.410649,79,2
14454,TCP,2020-04-03 14:54:16.410927,1585905856.410927,94,2
14455,TCP,2020-04-03 14:54:16.411035,1585905856.411035,139,1
14456,TCP,2020-04-03 14:54:16.411423,1585905856.411423,77,2
14457,TCP,2020-04-03 14:54:16.412376,1585905856.412376,77,2
14458,TCP,2020-04-03 14:54:16.412483,1585905856.412483,87,2
14459,TCP,2020-04-03 14:54:16.412553,1585905856.412553,77,2
14460,TCP,2020-04-03 14:54:16.413186,1585905856.413186,312,3
14461,TCP,2020-04-03 14:54:16.413370,1585905856.41337,2945,1
14462,TCP,2020-04-03 14:54:16.414104,1585905856.414104,74,1
14463,TCP,2020-04-03 14:54:16.414119,1585905856.414119,74,1
14464,TCP,2020-04-03 14:54:16.414129,1585905856.414129,66,1
14465,TCP,2020-04-03 14:54:16.414406,1585905856.414406,80,41
14466,TCP,2020-04-03 14:54:16.414417,1585905856.414417,66,41
14467,TCP,2020-04-03 14:54:16.452977,1585905856.452977,66,41
14468,TCP,2020-04-03 14:54:16.471185,1585905856.471185,653,1760
14469,TCP,2020-04-03 14:54:16.471263,1585905856.471263,74,23
14470,TCP,2020-04-03 14:54:16.471310,1585905856.47131,66,23
14471,TCP,2020-04-03 14:54:16.471324,1585905856.471324,132,197
14472,TCP,2020-04-03 14:54:16.471380,1585905856.47138,74,23
14473,TCP,2020-04-03 14:54:16.471396,1585905856.471396,653,1760
14474,TCP,2020-04-03 14:54:16.471461,1585905856.471461,66,1760
14475,TCP,2020-04-03 14:54:16.472797,1585905856.472797,636,1709
14476,TCP,2020-04-03 14:54:16.472814,1585905856.472814,66,1709
14477,TCP,2020-04-03 14:54:16.472859,1585905856.472859,74,23
14478,TCP,2020-04-03 14:54:16.472894,1585905856.472894,66,23
14479,TCP,2020-04-03 14:54:16.472915,1585905856.472915,115,146
14480,TCP,2020-04-03 14:54:16.472922,1585905856.472922,66,146
14481,TCP,2020-04-03 14:54:16.472990,1585905856.47299,74,23
14482,TCP,2020-04-03 14:54:16.473006,1585905856.473006,636,1709
14483,TCP,2020-04-03 14:54:16.473015,1585905856.473015,66,1709
14484,TCP,2020-04-03 14:54:16.473058,1585905856.473058,66,1709
14485,TCP,2020-04-03 14:54:16.501175,1585905856.501175,190,371
14486,TCP,2020-04-03 14:54:16.501212,1585905856.501212,66,371
14487,TCP,2020-04-03 14:54:16.514529,1585905856.514529,82,47
14488,TCP,2020-04-03 14:54:16.514558,1585905856.514558,66,47
14489,TCP,2020-04-03 14:54:16.514914,1585905856.514914,66,47
14490,TCP,2020-04-03 14:54:16.516813,1585905856.516813,66,47
14491,TCP,2020-04-03 14:54:16.516827,1585905856.516827,66,47
14492,TCP,2020-04-03 14:54:16.517064,1585905856.517064,87,2
14493,TCP,2020-04-03 14:54:16.517346,1585905856.517346,77,2
14494,TCP,2020-04-03 14:54:16.517389,1585905856.517389,66,2
14495,TCP,2020-04-03 14:54:16.517556,1585905856.517556,83,2
14496,TCP,2020-04-03 14:54:16.517631,1585905856.517631,144,1
14497,TCP,2020-04-03 14:54:16.518018,1585905856.518018,414,3
14498,TCP,2020-04-03 14:54:16.518247,1585905856.518247,79,2
14499,TCP,2020-04-03 14:54:16.518435,1585905856.518435,94,2
14500,TCP,2020-04-03 14:54:16.518503,1585905856.518503,139,1
14501,TCP,2020-04-03 14:54:16.518825,1585905856.518825,77,2
14502,TCP,2020-04-03 14:54:16.519754,1585905856.519754,77,2
14503,TCP,2020-04-03 14:54:16.519852,1585905856.519852,87,2
14504,TCP,2020-04-03 14:54:16.519905,1585905856.519905,77,2
14505,TCP,2020-04-03 14:54:16.520442,1585905856.520442,312,3
14506,TCP,2020-04-03 14:54:16.520612,1585905856.520612,2945,1
14507,TCP,2020-04-03 14:54:16.521257,1585905856.521257,74,1
14508,TCP,2020-04-03 14:54:16.521273,1585905856.521273,74,1
14509,TCP,2020-04-03 14:54:16.521291,1585905856.521291,66,1
14510,TCP,2020-04-03 14:54:16.521572,1585905856.521572,80,41
14511,TCP,2020-04-03 14:54:16.521582,1585905856.521582,66,41
14512,TCP,2020-04-03 14:54:16.559991,1585905856.559991,66,41
14513,TCP,2020-04-03 14:54:16.567241,1585905856.567241,655,1766
14514,TCP,2020-04-03 14:54:16.567330,1585905856.56733,74,23
14515,TCP,2020-04-03 14:54:16.567383,1585905856.567383,66,23
14516,TCP,2020-04-03 14:54:16.567406,1585905856.567406,134,203
14517,TCP,2020-04-03 14:54:16.567478,1585905856.567478,74,23
14518,TCP,2020-04-03 14:54:16.567509,1585905856.567509,66,23
14519,TCP,2020-04-03 14:54:16.567511,1585905856.567511,655,1766
14520,TCP,2020-04-03 14:54:16.579278,1585905856.579278,636,1709
14521,TCP,2020-04-03 14:54:16.579298,1585905856.579298,66,1709
14522,TCP,2020-04-03 14:54:16.579343,1585905856.579343,74,23
14523,TCP,2020-04-03 14:54:16.579387,1585905856.579387,66,23
14524,TCP,2020-04-03 14:54:16.579411,1585905856.579411,115,146
14525,TCP,2020-04-03 14:54:16.579419,1585905856.579419,66,146
14526,TCP,2020-04-03 14:54:16.579481,1585905856.579481,74,23
14527,TCP,2020-04-03 14:54:16.579499,1585905856.579499,636,1709
14528,TCP,2020-04-03 14:54:16.579506,1585905856.579506,66,1709
14529,TCP,2020-04-03 14:54:16.579509,1585905856.579509,66,1709
14530,TCP,2020-04-03 14:54:16.601883,1585905856.601883,190,371
14531,TCP,2020-04-03 14:54:16.602057,1585905856.602057,66,371
14532,TCP,2020-04-03 14:54:16.621700,1585905856.6217,82,47
14533,TCP,2020-04-03 14:54:16.621735,1585905856.621735,66,47
14534,TCP,2020-04-03 14:54:16.622080,1585905856.62208,66,47
14535,TCP,2020-04-03 14:54:16.623001,1585905856.623001,66,47
14536,TCP,2020-04-03 14:54:16.623018,1585905856.623018,66,47
14537,TCP,2020-04-03 14:54:16.624148,1585905856.624148,87,2
14538,TCP,2020-04-03 14:54:16.624612,1585905856.624612,77,2
14539,TCP,2020-04-03 14:54:16.624705,1585905856.624705,66,2
14540,TCP,2020-04-03 14:54:16.624869,1585905856.624869,83,2
14541,TCP,2020-04-03 14:54:16.624944,1585905856.624944,144,1
14542,TCP,2020-04-03 14:54:16.625326,1585905856.625326,412,3
14543,TCP,2020-04-03 14:54:16.625542,1585905856.625542,79,2
14544,TCP,2020-04-03 14:54:16.625733,1585905856.625733,94,2
14545,TCP,2020-04-03 14:54:16.625811,1585905856.625811,139,1
14546,TCP,2020-04-03 14:54:16.626146,1585905856.626146,77,2
14547,TCP,2020-04-03 14:54:16.627066,1585905856.627066,77,2
14548,TCP,2020-04-03 14:54:16.627166,1585905856.627166,87,2
14549,TCP,2020-04-03 14:54:16.627229,1585905856.627229,77,2
14550,TCP,2020-04-03 14:54:16.627736,1585905856.627736,312,3
14551,TCP,2020-04-03 14:54:16.627997,1585905856.627997,2945,1
14552,TCP,2020-04-03 14:54:16.628567,1585905856.628567,74,1
14553,TCP,2020-04-03 14:54:16.628586,1585905856.628586,74,1
14554,TCP,2020-04-03 14:54:16.628602,1585905856.628602,66,1
14555,TCP,2020-04-03 14:54:16.628914,1585905856.628914,80,41
14556,TCP,2020-04-03 14:54:16.628928,1585905856.628928,66,41
14557,TCP,2020-04-03 14:54:16.667982,1585905856.667982,66,41
14558,TCP,2020-04-03 14:54:16.672462,1585905856.672462,653,1760
14559,TCP,2020-04-03 14:54:16.672554,1585905856.672554,74,23
14560,TCP,2020-04-03 14:54:16.672602,1585905856.672602,66,23
14561,TCP,2020-04-03 14:54:16.672625,1585905856.672625,132,197
14562,TCP,2020-04-03 14:54:16.672694,1585905856.672694,74,23
14563,TCP,2020-04-03 14:54:16.672728,1585905856.672728,66,23
14564,TCP,2020-04-03 14:54:16.672728,1585905856.672728,653,1760
14565,TCP,2020-04-03 14:54:16.684275,1585905856.684275,637,1712
14566,TCP,2020-04-03 14:54:16.684296,1585905856.684296,66,1712
14567,TCP,2020-04-03 14:54:16.684340,1585905856.68434,74,23
14568,TCP,2020-04-03 14:54:16.684389,1585905856.684389,66,23
14569,TCP,2020-04-03 14:54:16.684414,1585905856.684414,116,149
14570,TCP,2020-04-03 14:54:16.684421,1585905856.684421,66,149
14571,TCP,2020-04-03 14:54:16.684487,1585905856.684487,74,23
14572,TCP,2020-04-03 14:54:16.684510,1585905856.68451,637,1712
14573,TCP,2020-04-03 14:54:16.684515,1585905856.684515,66,1712
14574,TCP,2020-04-03 14:54:16.684524,1585905856.684524,66,1712
14575,TCP,2020-04-03 14:54:16.702611,1585905856.702611,190,371
14576,TCP,2020-04-03 14:54:16.702653,1585905856.702653,66,371
14577,TCP,2020-04-03 14:54:16.729049,1585905856.729049,82,47
14578,TCP,2020-04-03 14:54:16.729076,1585905856.729076,66,47
14579,TCP,2020-04-03 14:54:16.729400,1585905856.7294,66,47
14580,TCP,2020-04-03 14:54:16.731002,1585905856.731002,66,47
14581,TCP,2020-04-03 14:54:16.731015,1585905856.731015,66,47
14582,TCP,2020-04-03 14:54:16.734271,1585905856.734271,358,3
14583,TCP,2020-04-03 14:54:16.735065,1585905856.735065,5355,1
14584,TCP,2020-04-03 14:54:16.736013,1585905856.736013,358,3
14585,TCP,2020-04-03 14:54:16.736717,1585905856.736717,5355,1
14586,TCP,2020-04-03 14:54:16.737528,1585905856.737528,358,3
14587,TCP,2020-04-03 14:54:16.738269,1585905856.738269,5355,1
14588,TCP,2020-04-03 14:54:16.739093,1585905856.739093,358,3
14589,TCP,2020-04-03 14:54:16.739752,1585905856.739752,5355,1
14590,TCP,2020-04-03 14:54:16.740577,1585905856.740577,358,3
14591,TCP,2020-04-03 14:54:16.741266,1585905856.741266,5355,1
14592,TCP,2020-04-03 14:54:16.742086,1585905856.742086,358,3
14593,TCP,2020-04-03 14:54:16.742721,1585905856.742721,5355,1
14594,TCP,2020-04-03 14:54:16.744138,1585905856.744138,358,3
14595,TCP,2020-04-03 14:54:16.744778,1585905856.744778,5355,1
14596,TCP,2020-04-03 14:54:16.754886,1585905856.754886,267,3
14597,TCP,2020-04-03 14:54:16.755160,1585905856.75516,1014,1
14598,TCP,2020-04-03 14:54:16.768946,1585905856.768946,267,3
14599,TCP,2020-04-03 14:54:16.769191,1585905856.769191,1014,1
14600,TCP,2020-04-03 14:54:16.782459,1585905856.782459,270,3
14601,TCP,2020-04-03 14:54:16.782704,1585905856.782704,1014,1
14602,TCP,2020-04-03 14:54:16.795915,1585905856.795915,267,3
14603,TCP,2020-04-03 14:54:16.796155,1585905856.796155,1009,1
14604,TCP,2020-04-03 14:54:16.803351,1585905856.803351,190,371
14605,TCP,2020-04-03 14:54:16.803989,1585905856.803989,66,371
14606,TCP,2020-04-03 14:54:16.809879,1585905856.809879,358,3
14607,TCP,2020-04-03 14:54:16.810618,1585905856.810618,5355,1
14608,TCP,2020-04-03 14:54:16.813695,1585905856.813695,358,3
14609,TCP,2020-04-03 14:54:16.814364,1585905856.814364,5355,1
14610,TCP,2020-04-03 14:54:16.815150,1585905856.81515,358,3
14611,TCP,2020-04-03 14:54:16.815780,1585905856.81578,5355,1
14612,TCP,2020-04-03 14:54:16.817188,1585905856.817188,282,3
14613,TCP,2020-04-03 14:54:16.817943,1585905856.817943,16450,23
14614,TCP,2020-04-03 14:54:16.818264,1585905856.818264,16450,446
14615,TCP,2020-04-03 14:54:16.818292,1585905856.818292,66,446
14616,TCP,2020-04-03 14:54:16.818552,1585905856.818552,16450,356
14617,TCP,2020-04-03 14:54:16.818720,1585905856.81872,7271,86
14618,TCP,2020-04-03 14:54:16.818744,1585905856.818744,66,86
14619,TCP,2020-04-03 14:54:16.822208,1585905856.822208,282,3
14620,TCP,2020-04-03 14:54:16.822814,1585905856.822814,16450,23
14621,TCP,2020-04-03 14:54:16.823150,1585905856.82315,16450,446
14622,TCP,2020-04-03 14:54:16.823179,1585905856.823179,66,446
14623,TCP,2020-04-03 14:54:16.823429,1585905856.823429,16450,356
14624,TCP,2020-04-03 14:54:16.823592,1585905856.823592,7271,86
14625,TCP,2020-04-03 14:54:16.823617,1585905856.823617,66,86
14626,TCP,2020-04-03 14:54:16.853263,1585905856.853263,358,3
14627,TCP,2020-04-03 14:54:16.854117,1585905856.854117,5355,1
14628,TCP,2020-04-03 14:54:16.854985,1585905856.854985,358,3
14629,TCP,2020-04-03 14:54:16.855627,1585905856.855627,5355,1
14630,TCP,2020-04-03 14:54:16.856410,1585905856.85641,358,3
14631,TCP,2020-04-03 14:54:16.857065,1585905856.857065,5355,1
14632,TCP,2020-04-03 14:54:16.857832,1585905856.857832,358,3
14633,TCP,2020-04-03 14:54:16.858488,1585905856.858488,5355,1
14634,TCP,2020-04-03 14:54:16.859279,1585905856.859279,358,3
14635,TCP,2020-04-03 14:54:16.859943,1585905856.859943,5355,1
14636,TCP,2020-04-03 14:54:16.860701,1585905856.860701,358,3
14637,TCP,2020-04-03 14:54:16.861368,1585905856.861368,5355,1
14638,TCP,2020-04-03 14:54:16.862798,1585905856.862798,358,3
14639,TCP,2020-04-03 14:54:16.863456,1585905856.863456,5355,1
14640,TCP,2020-04-03 14:54:16.885373,1585905856.885373,267,3
14641,TCP,2020-04-03 14:54:16.885744,1585905856.885744,1014,1
14642,TCP,2020-04-03 14:54:16.904028,1585905856.904028,190,371
14643,TCP,2020-04-03 14:54:16.904799,1585905856.904799,66,371
14644,TCP,2020-04-03 14:54:16.907760,1585905856.90776,267,3
14645,TCP,2020-04-03 14:54:16.908154,1585905856.908154,1014,1
14646,TCP,2020-04-03 14:54:16.921597,1585905856.921597,270,3
14647,TCP,2020-04-03 14:54:16.922003,1585905856.922003,1014,1
14648,TCP,2020-04-03 14:54:16.961987,1585905856.961987,66,1
14649,TCP,2020-04-03 14:54:16.971758,1585905856.971758,267,3
14650,TCP,2020-04-03 14:54:16.972171,1585905856.972171,1009,1
14651,TCP,2020-04-03 14:54:16.972340,1585905856.97234,66,1
14652,TCP,2020-04-03 14:54:16.986852,1585905856.986852,358,3
14653,TCP,2020-04-03 14:54:16.988700,1585905856.9887,5355,1
14654,TCP,2020-04-03 14:54:16.991249,1585905856.991249,358,3
14655,TCP,2020-04-03 14:54:16.992134,1585905856.992134,5355,1
14656,TCP,2020-04-03 14:54:16.993015,1585905856.993015,358,3
14657,TCP,2020-04-03 14:54:16.993836,1585905856.993836,5355,1
14658,TCP,2020-04-03 14:54:16.995262,1585905856.995262,282,3
14659,TCP,2020-04-03 14:54:16.995904,1585905856.995904,16450,23
14660,TCP,2020-04-03 14:54:16.996237,1585905856.996237,16450,446
14661,TCP,2020-04-03 14:54:16.996519,1585905856.996519,16450,356
14662,TCP,2020-04-03 14:54:16.996789,1585905856.996789,66,356
14663,TCP,2020-04-03 14:54:16.996801,1585905856.996801,7271,86
14664,TCP,2020-04-03 14:54:17.000429,1585905857.000429,282,3
14665,TCP,2020-04-03 14:54:17.001217,1585905857.001217,16450,23
14666,TCP,2020-04-03 14:54:17.001563,1585905857.001563,16450,446
14667,TCP,2020-04-03 14:54:17.001865,1585905857.001865,16450,356
14668,TCP,2020-04-03 14:54:17.002409,1585905857.002409,66,356
14669,TCP,2020-04-03 14:54:17.002423,1585905857.002423,7271,86
14670,TCP,2020-04-03 14:54:17.004945,1585905857.004945,190,371
14671,TCP,2020-04-03 14:54:17.009182,1585905857.009182,66,371
14672,TCP,2020-04-03 14:54:17.041983,1585905857.041983,66,371
14673,TCP,2020-04-03 14:54:17.106018,1585905857.106018,190,371
14674,TCP,2020-04-03 14:54:17.106634,1585905857.106634,66,371
14675,TCP,2020-04-03 14:54:17.207012,1585905857.207012,190,371
14676,TCP,2020-04-03 14:54:17.207581,1585905857.207581,66,371
14677,TCP,2020-04-03 14:54:17.308014,1585905857.308014,190,371
14678,TCP,2020-04-03 14:54:17.308598,1585905857.308598,66,371
14679,TCP,2020-04-03 14:54:17.409022,1585905857.409022,190,371
14680,TCP,2020-04-03 14:54:17.409633,1585905857.409633,66,371
14681,TCP,2020-04-03 14:54:17.511839,1585905857.511839,190,371
14682,TCP,2020-04-03 14:54:17.512442,1585905857.512442,66,371
14683,TCP,2020-04-03 14:54:17.613021,1585905857.613021,190,371
14684,TCP,2020-04-03 14:54:17.613142,1585905857.613142,66,371
